ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
7299665,01/03/2010 09:13:00 PM,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,313,3.0,20.0,41.783359993,-87.605997156
7304906,01/03/2010 10:12:00 PM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,HOTEL/MOTEL,False,False,1213,12.0,25.0,41.873714953,-87.66658514
7299257,01/03/2010 10:30:00 AM,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,True,False,2515,25.0,37.0,41.921008766,-87.757285235
7304665,01/03/2010 12:00:00 AM,CRIMINAL DAMAGE,TO PROPERTY,VACANT LOT/LAND,False,False,1224,12.0,25.0,41.869024778,-87.68281032
7298879,01/03/2010 12:50:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,621,6.0,21.0,41.747899005,-87.64396279
7301137,01/04/2010 04:10:00 PM,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE PORCH/HALLWAY,False,False,2524,25.0,31.0,41.929323998,-87.734267913
19241,01/04/2010 05:15:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,823,8.0,15.0,41.782695521,-87.697524811
7331683,01/04/2010 08:00:00 AM,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,True,False,1134,11.0,24.0,41.868180939,-87.709271389
19240,01/04/2010 12:37:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,624,6.0,6.0,41.754225969,-87.608942917
7303333,01/05/2010 03:45:00 PM,ASSAULT,SIMPLE,STREET,False,False,1113,11.0,28.0,41.884468723,-87.744205842
7303185,01/05/2010 06:30:00 PM,THEFT,FROM BUILDING,ATHLETIC CLUB,False,False,1811,18.0,32.0,41.921608313,-87.665329825
7310843,01/05/2010 09:00:00 AM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,1311,12.0,26.0,41.902957942,-87.693170281
7303237,01/05/2010 09:30:00 PM,CRIMINAL TRESPASS,TO LAND,NURSING HOME/RETIREMENT HOME,True,False,1231,12.0,2.0,41.867989472,-87.666417011
7326331,01/05/2010 11:40:00 AM,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1133,11.0,24.0,41.867163535,-87.718562466
7304645,01/06/2010 09:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,825,8.0,15.0,41.776389307,-87.687226505
7353178,01/06/2010 09:00:00 AM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,1034,10.0,25.0,41.846596031,-87.68476257
7305362,01/06/2010 09:15:00 AM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,False,False,631,6.0,8.0,41.748698768,-87.600261356
7304955,01/06/2010 11:00:00 AM,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",True,False,2534,25.0,37.0,41.90624044,-87.729726463
7352691,01/06/2010 12:00:00 PM,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,2523,25.0,30.0,41.932624297,-87.722101829
7304871,01/07/2010 01:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1722,17.0,39.0,41.966540959,-87.734246623
7325000,01/07/2010 01:00:00 AM,THEFT,FROM BUILDING,BAR OR TAVERN,False,False,1831,18.0,42.0,41.893179406,-87.634656764
7310242,01/07/2010 01:30:00 PM,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,RESIDENCE,False,False,811,8.0,23.0,41.789750202,-87.782931354
7305791,01/07/2010 02:00:00 PM,THEFT,OVER $500,RESIDENCE,False,True,2213,22.0,21.0,41.714050523,-87.655942437
7306839,01/07/2010 03:00:00 PM,THEFT,OVER $500,GAS STATION,False,False,2513,25.0,36.0,41.909023481,-87.794924093
7306468,01/07/2010 03:12:30 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,822,8.0,13.0,41.785124557,-87.716717823
7317063,01/07/2010 03:38:00 PM,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE,True,False,1724,17.0,33.0,41.95621959,-87.712986732
7326384,01/07/2010 04:13:16 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESTAURANT,True,False,1134,11.0,24.0,41.873635421,-87.710081187
19242,01/07/2010 04:22:00 AM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,1111,11.0,37.0,41.895175706,-87.736559521
7306018,01/07/2010 05:30:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1125,11.0,2.0,41.878276459,-87.686355439
7353630,01/07/2010 06:30:00 PM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,231,2.0,3.0,41.80829274,-87.622811656
7361447,01/08/2010 07:15:00 PM,ROBBERY,ARMED: HANDGUN,BARBERSHOP,False,False,1123,11.0,28.0,41.884843358,-87.714727983
7307357,01/08/2010 07:15:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CHA PARKING LOT/GROUNDS,True,False,2113,1.0,3.0,41.841289747,-87.628142362
7307551,01/08/2010 10:49:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,2234,22.0,34.0,41.686448536,-87.642195568
7306788,01/08/2010 11:35:00 AM,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,2422,24.0,49.0,42.019399237,-87.675049485
7308026,01/09/2010 01:35:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,424,4.0,7.0,41.745863873,-87.547929018
7308289,01/09/2010 03:46:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1524,15.0,37.0,41.895792239,-87.761732167
7308399,01/09/2010 04:15:00 PM,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,False,False,432,4.0,10.0,41.718781307,-87.537702456
7308477,01/09/2010 06:00:00 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1022,10.0,24.0,41.854797313,-87.707779087
19302,01/09/2010 06:13:00 AM,HOMICIDE,FIRST DEGREE MURDER,CHA GROUNDS,False,False,1823,18.0,27.0,41.898546648,-87.641830683
7308429,01/09/2010 06:45:00 PM,ROBBERY,ARMED: HANDGUN,OTHER,False,False,624,6.0,6.0,41.75760354,-87.605364455
7332514,01/09/2010 09:30:00 PM,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,True,False,1113,11.0,28.0,41.881916134,-87.736679247
7307980,01/09/2010 11:05:00 AM,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,122,1.0,42.0,41.883500187,-87.627876698
19243,01/09/2010 12:01:00 AM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,1023,10.0,28.0,41.858347639,-87.695667396
7309005,01/10/2010 02:04:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),True,False,932,9.0,16.0,41.794020322,-87.664976748
7315188,01/10/2010 03:50:25 AM,CRIM SEXUAL ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,False,False,733,7.0,6.0,41.764748911,-87.644401916
7309486,01/10/2010 05:30:00 PM,ASSAULT,SIMPLE,SIDEWALK,False,True,1311,12.0,26.0,41.902886849,-87.701142265
7441949,01/10/2010 09:15:00 AM,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,1124,11.0,2.0,41.88107271,-87.696642296
7309381,01/10/2010 09:30:00 PM,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,False,533,5.0,9.0,41.65434898,-87.617257185
7309345,01/10/2010 09:45:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,False,512,5.0,9.0,41.703988426,-87.623430191
7319362,01/10/2010 11:09:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,2535,25.0,27.0,41.904453721,-87.724486527
19245,01/11/2010 01:20:00 PM,HOMICIDE,FIRST DEGREE MURDER,ABANDONED BUILDING,True,False,522,5.0,34.0,41.677968643,-87.627761152
7310838,01/11/2010 06:00:00 AM,THEFT,FROM BUILDING,HOSPITAL BUILDING/GROUNDS,False,False,1224,12.0,2.0,41.874133594,-87.670164416
7310928,01/11/2010 07:30:00 AM,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,1731,17.0,31.0,41.939579941,-87.737053526
7311244,01/11/2010 11:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,False,1732,17.0,30.0,41.945482644,-87.726037155
7310656,01/11/2010 12:00:00 PM,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,722,7.0,20.0,41.774388204,-87.637336939
7312313,01/12/2010 01:00:00 PM,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",False,False,712,7.0,16.0,41.793876041,-87.649323127
7313510,01/12/2010 01:30:00 PM,THEFT,OVER $500,STREET,False,False,1831,18.0,42.0,41.891553969,-87.63632354
7311707,01/12/2010 04:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,613,6.0,21.0,41.742414324,-87.645076758
7322832,01/12/2010 04:45:00 PM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,2332,19.0,44.0,41.940573534,-87.644416473
19244,01/12/2010 05:10:00 PM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,True,623,6.0,6.0,41.756054437,-87.618264454
7312888,01/12/2010 10:05:00 PM,NARCOTICS,POSS: BARBITUATES,SIDEWALK,True,False,911,9.0,14.0,41.795366065,-87.702031335
7312948,01/12/2010 10:09:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,True,False,912,9.0,14.0,41.819015728,-87.702929038
7312903,01/12/2010 10:57:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,735,7.0,17.0,41.763045631,-87.667838422
7312584,01/12/2010 12:00:00 PM,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,False,False,511,5.0,6.0,41.717731946,-87.61767117
7311534,01/12/2010 12:07:00 AM,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,False,532,5.0,9.0,41.681390169,-87.615687178
7314360,01/13/2010 01:30:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1024,10.0,24.0,41.852859077,-87.710158127
7314137,01/13/2010 01:30:00 PM,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,1522,15.0,29.0,41.874748194,-87.763157109
7314300,01/13/2010 01:35:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,2531,25.0,29.0,41.908383755,-87.771935656
7314243,01/13/2010 01:55:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,2513,25.0,36.0,41.909307068,-87.80576669
7314349,01/13/2010 04:08:00 PM,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,False,False,2423,24.0,49.0,42.010230453,-87.672579372
19246,01/13/2010 07:25:00 PM,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,False,False,424,4.0,10.0,41.743999989,-87.544250778
7314466,01/13/2010 07:25:00 PM,ROBBERY,ARMED: HANDGUN,STREET,False,False,413,4.0,8.0,41.732542486,-87.574392763
7314613,01/13/2010 09:50:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1422,14.0,26.0,41.91256717,-87.715007775
7313605,01/13/2010 10:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,FACTORY/MANUFACTURING BUILDING,False,False,1411,14.0,1.0,41.937316811,-87.692881897
7314698,01/13/2010 11:00:00 AM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,512,5.0,34.0,41.699795131,-87.62968308
7328187,01/13/2010 11:19:00 PM,NARCOTICS,POSS: CRACK,RESIDENCE,True,False,2112,2.0,2.0,41.833870785,-87.618180542
7314046,01/13/2010 12:07:00 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,True,False,621,6.0,17.0,41.749790235,-87.635392925
7316619,01/14/2010 01:10:00 PM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,2514,25.0,31.0,41.935919137,-87.760223625
7315883,01/14/2010 02:20:00 PM,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,False,711,7.0,3.0,41.788995154,-87.639001402
7316266,01/14/2010 07:30:00 PM,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,False,False,324,3.0,5.0,41.761377498,-87.590869495
7319558,01/14/2010 08:15:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1024,10.0,24.0,41.852743805,-87.710155576
7316376,01/14/2010 09:35:00 PM,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,STREET,True,False,1331,12.0,27.0,41.883191631,-87.706183852
7315740,01/14/2010 09:45:00 AM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,612,6.0,17.0,41.757167489,-87.651483293
7316566,01/14/2010 11:57:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2211,22.0,19.0,41.713603113,-87.688361124
19247,01/14/2010 12:15:00 PM,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,True,False,2432,24.0,49.0,42.00415523,-87.660835633
7318027,01/15/2010 02:25:00 PM,BATTERY,SIMPLE,SIDEWALK,False,False,523,5.0,34.0,41.671791105,-87.634493883
7317991,01/15/2010 02:30:00 PM,NARCOTICS,FOUND SUSPECT NARCOTICS,ALLEY,True,False,2511,25.0,29.0,41.933861585,-87.783355258
7317918,01/15/2010 03:23:00 PM,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,False,832,8.0,15.0,41.768308395,-87.684976205
7318696,01/15/2010 04:00:00 PM,THEFT,OVER $500,SMALL RETAIL STORE,False,False,833,8.0,13.0,41.765519638,-87.722433233
7318111,01/15/2010 07:40:00 PM,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,False,False,413,4.0,8.0,41.728465173,-87.598571795
7318302,01/15/2010 10:54:00 PM,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,True,False,1113,11.0,28.0,41.876954977,-87.736237031
7318284,01/15/2010 11:40:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,714,7.0,15.0,41.780748135,-87.669096316
7319102,01/16/2010 02:30:00 PM,THEFT,OVER $500,STREET,False,False,2512,25.0,36.0,41.919096316,-87.786528084
7319171,01/16/2010 06:45:00 PM,THEFT,RETAIL THEFT,STREET,True,False,321,3.0,5.0,41.769895545,-87.59381022
7319285,01/16/2010 07:30:00 PM,THEFT,FROM BUILDING,RESTAURANT,False,False,1834,18.0,42.0,41.892753031,-87.624193896
7318677,01/16/2010 09:45:00 AM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,612,6.0,21.0,41.750490827,-87.654302474
7320601,01/16/2010 10:00:00 AM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,423,4.0,7.0,41.728132678,-87.560439439
7350869,01/16/2010 10:30:00 PM,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,1421,14.0,1.0,41.910227122,-87.696077122
7319813,01/16/2010 11:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,923,9.0,11.0,41.839457101,-87.642680066
7320202,01/17/2010 01:00:00 AM,THEFT,$500 AND UNDER,STREET,False,False,1434,14.0,32.0,41.910499138,-87.67665453
7319418,01/17/2010 02:00:00 AM,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,1422,14.0,26.0,41.90917934,-87.70815217
7319953,01/17/2010 02:26:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,True,False,313,3.0,20.0,41.785236999,-87.612077274
7320013,01/17/2010 03:15:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1833,18.0,42.0,41.897895128,-87.624096605
7320524,01/17/2010 03:15:00 PM,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,False,False,1911,19.0,47.0,41.967790836,-87.68887756
7320122,01/17/2010 04:55:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1411,14.0,35.0,41.932489975,-87.698858118
7323570,01/17/2010 06:38:00 AM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1422,14.0,26.0,41.904578188,-87.714912211
7319608,01/17/2010 08:29:00 AM,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,False,False,1223,12.0,25.0,41.857551243,-87.684299492
7337493,01/17/2010 11:00:00 AM,THEFT,FROM BUILDING,GROCERY FOOD STORE,False,False,812,8.0,23.0,41.77766302,-87.782088826
7319855,01/17/2010 12:50:00 PM,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,False,623,6.0,6.0,41.750772111,-87.624538423
7320702,01/17/2010 12:54:00 PM,ROBBERY,AGGRAVATED,PARK PROPERTY,False,False,133,1.0,2.0,41.867081407,-87.619003708
7321238,01/18/2010 01:50:00 PM,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,612,6.0,21.0,41.750187225,-87.661008365
7321377,01/18/2010 03:10:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,2221,22.0,21.0,41.722059653,-87.662697289
7321096,01/18/2010 03:54:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1723,17.0,39.0,41.964615719,-87.72611655
19248,01/18/2010 04:28:00 AM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,1231,12.0,2.0,41.861553084,-87.660110993
7321249,01/18/2010 06:20:00 PM,NARCOTICS,POSS: HEROIN(WHITE),PARKING LOT/GARAGE(NON.RESID.),True,False,1513,15.0,29.0,41.86558394,-87.765132916
7321608,01/18/2010 07:40:00 AM,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,ALLEY,False,False,2333,19.0,44.0,41.933653925,-87.644634275
7321267,01/18/2010 08:30:00 AM,THEFT,$500 AND UNDER,STREET,True,False,833,8.0,13.0,41.774031985,-87.731180284
7321013,01/18/2010 10:30:00 AM,THEFT,OVER $500,STREET,False,False,1233,12.0,25.0,41.857173304,-87.638917814
7322522,01/19/2010 02:15:00 AM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,1421,14.0,26.0,41.910156907,-87.703745073
19250,01/19/2010 08:28:00 PM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,False,False,313,3.0,20.0,41.784782418,-87.615738011
19249,01/19/2010 09:20:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1032,10.0,22.0,41.842650226,-87.708102936
7323396,01/19/2010 09:20:00 PM,PROSTITUTION,CALL OPERATION,COMMERCIAL / BUSINESS OFFICE,True,False,1834,18.0,42.0,41.891133566,-87.624134682
7323511,01/19/2010 10:10:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,511,5.0,9.0,41.713955699,-87.620309855
7323184,01/19/2010 12:15:00 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,835,8.0,18.0,41.749132523,-87.697489641
7321552,01/19/2010 12:35:00 AM,NARCOTICS,POSS: CRACK,STREET,True,False,411,4.0,5.0,41.758259053,-87.592001315
7327016,01/20/2010 03:30:00 PM,BATTERY,SIMPLE,SIDEWALK,False,False,1523,15.0,28.0,41.883148997,-87.763288073
7334474,01/20/2010 04:30:00 PM,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,False,False,1111,11.0,37.0,41.899380291,-87.739815236
7325128,01/20/2010 04:43:00 PM,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,True,False,313,3.0,20.0,41.781669308,-87.612058594
7327060,01/20/2010 05:30:00 PM,THEFT,OVER $500,RESIDENCE,False,False,715,7.0,15.0,41.791459461,-87.670584566
7326406,01/20/2010 09:00:00 PM,ASSAULT,SIMPLE,RESIDENCE,False,True,814,8.0,23.0,41.79631217,-87.755073327
7327436,01/21/2010 03:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,1831,18.0,42.0,41.895529663,-87.638924852
7327565,01/21/2010 04:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,823,8.0,13.0,41.783263204,-87.719144589
7325583,01/21/2010 04:15:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,414,4.0,8.0,41.751072904,-87.582881895
7329556,01/21/2010 05:15:00 AM,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1133,11.0,24.0,41.867266901,-87.71379605
7327417,01/21/2010 07:55:00 PM,ROBBERY,ARMED - HANDGUN,STREET,False,False,414,4.0,8.0,,
7330056,01/21/2010 08:15:00 AM,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,513,5.0,34.0,41.693453568,-87.626647291
19251,01/21/2010 09:12:00 PM,HOMICIDE,FIRST DEGREE MURDER,PORCH,False,False,1031,10.0,22.0,41.839897495,-87.735374292
7331285,01/21/2010 10:20:00 PM,THEFT,RETAIL THEFT,DRUG STORE,False,False,1712,17.0,39.0,41.968234567,-87.728571616
